Date,Price,Open,High,Low,Vol.,Change %,Return_20d,Simple_Return,Log_Return,Simple_Return_Lag1,Log_Return_Lag1,Simple_Return_Lag2,Log_Return_Lag2,Simple_Return_Lag3,Log_Return_Lag3,Simple_Return_Lag4,Log_Return_Lag4,Simple_Return_Lag5,Log_Return_Lag5,MA_5,MA_20,MA_60,Dist_to_MA5,Dist_to_MA20,MACD,MACD_Signal,Golden_Cross_MA,Dead_Cross_MA,RSI_14,RSI_Golden_Cross,RSI_Death_Cross,Momentum_5D,Momentum_10D,ROC_5,ROC_10,Stochastic_K,Stochastic_D,CCI_20,ATR_14,ATR_Pct,Risk_Adj_Mom,Bollinger_Upper,Bollinger_Lower,Bollinger_Width,Volume,Vol_Change,Vol_Change_Lag1,Vol_MA_Ratio,OBV,Day_of_Week,Intraday_Range,LogReturn_SP500,LogReturn_SOX,LogReturn_US10Y,LogReturn_USDKRW,LogReturn_SP500_Lag1,LogReturn_SOX_Lag1,LogReturn_US10Y_Lag1,LogReturn_USDKRW_Lag1,Synergy_Sum,Synergy_Product,Direction
2025-01-17,53700,53800,54100,53200,,,0.0875232774674115,-0.011049723756906,-0.0111112254250707,0.0111731843575419,0.0111112254250708,-0.0037105751391465,-0.0037174764001324,-0.0036968576709797,-0.0037037079374844,-0.0216998191681736,-0.0219387226758533,-0.0142602495543672,-0.0143629040003615,53940.0,54345.0,55285.0,-0.4449388209121245,-1.186861716809274,-203.8393697170177,-154.01441447190837,0,0,41.987662174544006,0,0,-0.0293599070134701,-0.0129511523470777,-2.8933092224231465,-1.2867647058823528,25.925925925925924,29.629629629629576,-54.07112627124018,1376.8369048866562,2.563942094760998,-0.0114510803787114,56635.00114916081,52054.99885083919,0.0842764246632002,,,,,0.0,4,1.675977653631285,0.0099414259357241,0.0280175305851686,0.0023827586276205,0.0001923222227386,-0.0021148717634665,0.0018029025791396,-0.0092823116555314,0.0008315323007127,-0.0003119691843269,-3.8129077569034353e-06,0
2025-01-20,53400,53600,53900,53300,,,0.0898876404494382,-0.0055865921787709,-0.0056022555486698,-0.011049723756906,-0.0111112254250707,0.0111731843575419,0.0111112254250708,-0.0037105751391465,-0.0037174764001324,-0.0036968576709797,-0.0037037079374844,-0.0216998191681736,-0.0219387226758533,53800.0,54270.0,55190.0,-0.7434944237918215,-1.6030956329463792,-270.92300095539395,-177.3961317686055,0,0,39.475386921031735,0,0,-0.0130234398862866,-0.0457536341949041,-1.2939001848428835,-4.47227191413238,20.37037037037037,27.777777777777725,-57.789638354651736,1273.2586509017688,2.384379496070728,-0.0054619828377774,56581.6182529493,51958.3817470507,0.0851895431343026,,,,,0.0,0,1.1235955056179776,0.0099414259357241,0.0280175305851686,0.0023827586276205,-0.0133856183273609,0.0099414259357241,0.0280175305851686,0.0023827586276205,0.0001923222227386,0.0379589565208927,0.0002785342052143,0
2025-01-22,54300,53400,54400,53100,,,0.0534069981583793,0.0149532710280373,0.0148425730379288,0.0018726591760298,0.0018709079358116,-0.0055865921787709,-0.0056022555486698,-0.011049723756906,-0.0111112254250707,0.0111731843575419,0.0111112254250708,-0.0037105751391465,-0.0037174764001324,53840.0,54355.0,55111.66666666666,0.8543833580980683,-0.101186643363076,-277.54813227417617,-219.029831093102,0,0,51.009674856708514,0,0,0.0111112254250706,-0.0537763967808042,1.11731843575419,-5.235602094240837,30.612244897959183,24.401612496850543,-39.89030167040621,1245.2476088995506,2.293273681214642,0.0048451371138509,56548.26720958289,52161.73279041711,0.0807015807039974,,,,,0.0,2,2.394106813996317,0.0061192005774427,0.0167411126054688,0.0087108564742483,0.00242084415189,0.0087299967522312,0.0128741884072423,-0.0108767659196247,-0.003500310373662,0.0216041851594736,0.0001123916229828,1
2025-01-23,53700,53700,54100,53500,,,0.0540037243947858,-0.011049723756906,-0.0111112254250707,0.0149532710280373,0.0148425730379288,0.0018726591760298,0.0018709079358116,-0.0055865921787709,-0.0056022555486698,-0.011049723756906,-0.0111112254250707,0.0111731843575419,0.0111112254250708,53720.0,54365.0,55038.333333333336,-0.0372300819061801,-1.2232134645452035,-294.92971936747927,-234.20980874797743,0,0,44.402643490870666,0,0,-0.0111112254250709,-0.0437228110138316,-1.1049723756906076,-4.27807486631016,13.043478260869565,21.95931512701694,-55.86389523705925,1185.8812610462774,2.208344992637388,-0.0050314717411073,56543.62825021424,52186.371749785765,0.0801481927789656,,,,,0.0,3,1.11731843575419,0.0052994450977238,-0.0045079790470644,0.0071297698589891,-0.0005715440906677,0.0061192005774427,0.0167411126054688,0.0087108564742483,0.00242084415189,0.0228603131829115,0.0001024422259224,0
2025-01-24,53700,53600,53800,53200,,,0.0484171322160148,0.0,0.0,-0.011049723756906,-0.0111112254250707,0.0149532710280373,0.0148425730379288,0.0018726591760298,0.0018709079358116,-0.0055865921787709,-0.0056022555486698,-0.011049723756906,-0.0111112254250707,53720.0,54330.0,54940.0,-0.0372300819061801,-1.1595803423522917,-305.18674949052365,-248.4051968964867,0,0,44.402643490870666,0,0,-2.3592239273284576e-16,-0.0293599070134701,0.0,-2.8933092224231465,13.043478260869565,18.89973380656605,-67.7588785696898,1107.7637595734404,2.0628747850529616,-1.143658327894045e-16,56528.65987891667,52131.34012108333,0.0809372309558869,,,,,0.0,4,1.11731843575419,-0.0028592607828964,-0.0190612635164534,-0.0062628430600033,-0.0044160671009579,0.0052994450977238,-0.0045079790470644,0.0071297698589891,-0.0005715440906677,0.0007914660506594,-2.3889787461607468e-05,0
2025-01-31,52400,52200,53000,51700,,,0.0400763358778625,-0.0242085661080074,-0.0245064101878225,0.0,0.0,-0.011049723756906,-0.0111112254250707,0.0149532710280373,0.0148425730379288,0.0018726591760298,0.0018709079358116,-0.0055865921787709,-0.0056022555486698,53520.0,54270.0,54828.333333333336,-2.092675635276532,-3.445734291505436,-413.44867623090977,-281.41389276337134,0,0,32.32503935031048,0,0,-0.0189041546391528,-0.0319275945254393,-1.872659176029963,-3.142329020332717,11.666666666666666,12.58454106280188,-146.38297872340473,1226.7285916303151,2.341085098531136,-0.0080749540676731,56613.27705754591,51926.72294245409,0.086356257878972,,,,,0.0,4,2.480916030534351,-0.0050595812914254,-0.0029065158222243,0.005076713254224,0.0083676723978013,-0.0028592607828964,-0.0190612635164534,-0.0062628430600033,-0.0044160671009579,-0.0219205242993499,5.45011232450508e-05,0
2025-02-03,51000,51100,51400,50800,,,0.0686274509803921,-0.0267175572519083,-0.0270809586026706,-0.0242085661080074,-0.0245064101878225,0.0,0.0,-0.011049723756906,-0.0111112254250707,0.0149532710280373,0.0148425730379288,0.0018726591760298,0.0018709079358116,53020.0,54135.0,54691.66666666666,-3.809883062995096,-5.791077860903298,-605.2385199593409,-346.17881820256525,0,0,24.15939291245324,0,0,-0.0478560211776352,-0.0553048451906256,-4.672897196261682,-5.380333951762523,2.898550724637681,9.202898550724584,-203.77358490566036,1276.4981127462731,2.502937475973084,-0.0191199427221128,56891.25604188381,51378.74395811619,0.1018289846451948,,,,,0.0,0,1.1764705882352942,-0.007637696973119,-0.0183292022653209,0.0019795453511381,0.0019696191003735,-0.0050595812914254,-0.0029065158222243,0.005076713254224,0.0083676723978013,-0.0079660971136498,1.470575307735834e-05,0
2025-02-04,52700,51600,53600,51500,,,0.0246679316888045,0.0333333333333334,0.0327898228229909,-0.0267175572519083,-0.0270809586026706,-0.0242085661080074,-0.0245064101878225,0.0,0.0,-0.011049723756906,-0.0111112254250707,0.0149532710280373,0.0148425730379288,52700.0,54110.0,54598.333333333336,0.0,-2.605802993901312,-612.9913773538792,-399.54133003282806,0,0,43.9849375306661,1,0,-0.029908771392573,-0.0187975459675022,-2.9465930018416207,-1.86219739292365,33.33333333333333,15.966183574879173,-95.99999999999996,1452.9650310467705,2.757049394775655,-0.0108481086516793,56910.67660997913,51309.32339002087,0.103517893549404,,,,,0.0,1,3.984819734345351,0.0071988974883324,0.0104632622835537,-0.0086064748387472,-0.0041496401134639,-0.007637696973119,-0.0183292022653209,0.0019795453511381,0.0019696191003735,-0.02596689923844,0.0001399928926615,1
2025-02-05,52900,53600,53800,52800,,,0.0264650283553875,0.0037950664136623,0.0037878833169371,0.0333333333333334,0.0327898228229909,-0.0267175572519083,-0.0270809586026706,-0.0242085661080074,-0.0245064101878225,0.0,0.0,-0.011049723756906,-0.0111112254250707,52540.0,54085.0,54501.66666666666,0.6851922344880091,-2.19099565498752,-596.1254806988436,-438.8581601660312,0,0,45.9045477899339,0,0,-0.0150096626505651,-0.0261208880756359,-1.48975791433892,-2.578268876611418,50.0,28.743961352656957,-60.46390409173861,1405.903026907201,2.6576616765731584,-0.0056476950331461,56921.06473090702,51248.93526909298,0.1048743544756224,,,,,0.0,2,1.890359168241966,0.0039010377290886,0.0228255556836062,-0.019922315309568,-0.0060560419044822,0.0071988974883324,0.0104632622835537,-0.0086064748387472,-0.0041496401134639,0.0176621597718862,7.53239525728393e-05,1
2025-02-06,54000,53400,54000,53200,,,-0.0055555555555555,0.0207939508506616,0.0205807077000206,0.0037950664136623,0.0037878833169371,0.0333333333333334,0.0327898228229909,-0.0267175572519083,-0.0270809586026706,-0.0242085661080074,-0.0245064101878225,0.0,0.0,52600.0,54065.0,54441.66666666666,2.6615969581749046,-0.1202256543050032,-488.36871858224185,-448.7602718492733,0,0,55.56767821935128,0,0,0.0055710450494554,0.0055710450494554,0.5586592178770949,0.5586592178770949,76.19047619047619,53.17460317460312,-23.53969110579996,1365.1159566529077,2.527992512320199,0.0022037427018889,56897.350706800935,51232.649293199065,0.1047757590604248,,,,,0.0,3,1.4814814814814816,0.0036377000274988,0.0002160230171106,0.0027094168753529,0.0012390503123633,0.0039010377290886,0.0228255556836062,-0.019922315309568,-0.0060560419044822,0.0267265934126949,8.904335390916285e-05,1
2025-02-07,53700,53900,54200,53600,,,0.0,-0.0055555555555555,-0.0055710450494553,0.0207939508506616,0.0205807077000206,0.0037950664136623,0.0037878833169371,0.0333333333333334,0.0327898228229909,-0.0267175572519083,-0.0270809586026706,-0.0242085661080074,-0.0245064101878225,52860.0,53955.0,54381.66666666666,1.5891032917139614,-0.4726160689463442,-422.3100734073232,-443.4702321608833,0,0,52.61031630838339,0,0,0.0245064101878226,0.00560225554867,2.480916030534351,0.5617977528089888,69.04761904761905,65.07936507936502,-13.006015282067482,1263.100495765853,2.3521424502157413,0.0104187610684781,56655.0779715837,51254.9220284163,0.1000862930806671,,,,,0.0,4,1.11731843575419,-0.0095099134821077,-0.016492320870629,0.0132155580015946,0.0054432885117328,0.0036377000274988,0.0002160230171106,0.0027094168753529,0.0012390503123633,0.0038537230446094,7.858269352838323e-07,0
2025-02-10,55600,53000,55900,52900,,,-0.0359712230215827,0.0353817504655493,0.0347701997417177,-0.0055555555555555,-0.0055710450494553,0.0207939508506616,0.0205807077000206,0.0037950664136623,0.0037878833169371,0.0333333333333334,0.0327898228229909,-0.0267175572519083,-0.0270809586026706,53780.0,53965.0,54350.0,3.3841576794347343,3.0297414991198,-214.1751226474007,-397.6112102581868,0,0,65.88024042296735,0,0,0.086357568532211,0.0385015473545761,9.019607843137257,3.925233644859813,94.11764705882352,79.7852474323062,56.45481910603706,1494.687096330406,2.6882861444791475,0.0321236519816021,56688.98701596719,51241.01298403281,0.1009538410439059,,,,,0.0,0,5.39568345323741,0.0066901608481496,0.0145464316833125,0.0013342230131366,-0.0019903656376741,-0.0095099134821077,-0.016492320870629,0.0132155580015946,0.0054432885117328,-0.0260022343527368,0.0001568405445988,1
2025-02-11,55700,55500,56300,55000,,,-0.0143626570915619,0.0017985611510791,0.0017969456767016,0.0353817504655493,0.0347701997417177,-0.0055555555555555,-0.0055710450494553,0.0207939508506616,0.0205807077000206,0.0037950664136623,0.0037878833169371,0.0333333333333334,0.0327898228229909,54380.0,53885.0,54328.333333333336,2.4273630011033465,3.3682843091769508,-40.68847891643236,-326.2266639898359,1,0,66.4507484652236,0,0,0.0553646913859217,0.0254559199933488,5.692599620493358,2.578268876611418,89.0909090909091,84.0853917324505,120.58091766475714,1468.728816819685,2.636856044559579,0.0209964785526124,56269.40106128407,51500.598938715935,0.0884996218347987,,,,,0.0,1,2.333931777378815,0.0003395154850024,-0.0005313548689867,0.0079681696491768,0.0002136892070955,0.0066901608481496,0.0145464316833125,0.0013342230131366,-0.0019903656376741,0.0212365925314621,9.731796772798109e-05,1
2025-02-12,55800,55100,55900,54500,,,-0.0197132616487455,0.0017953321364452,0.0017937224540269,0.0017985611510791,0.0017969456767016,0.0353817504655493,0.0347701997417177,-0.0055555555555555,-0.0055710450494553,0.0207939508506616,0.0205807077000206,0.0037950664136623,0.0037878833169371,54960.0,53870.0,54341.66666666666,1.5283842794759823,3.582699090402821,103.67499954989034,-240.24633128189063,0,0,67.08576851052896,0,0,0.0533705305230114,0.0383608678724465,5.482041587901701,3.910614525139665,90.9090909090909,91.37254901960776,109.50253202263914,1459.5649745770606,2.615707839743836,0.0204038576908643,56198.85786328156,51541.14213671844,0.0864621445435887,,,,,0.0,2,2.508960573476702,-0.0027276186894511,0.0021237275453645,0.0194308045389376,-8.271298598587559e-05,0.0003395154850024,-0.0005313548689867,0.0079681696491768,0.0002136892070955,-0.0001918393839842,-1.804032060524742e-07,1
2025-02-13,55800,56100,56400,55600,,,-0.0197132616487455,0.0,0.0,0.0017953321364452,0.0017937224540269,0.0017985611510791,0.0017969456767016,0.0353817504655493,0.0347701997417177,-0.0055555555555555,-0.0055710450494553,0.0207939508506616,0.0205807077000206,55320.0,53895.0,54388.333333333336,0.8676789587852495,3.5346507097133317,215.59880747022544,-149.07730353146744,0,0,67.08576851052896,0,0,0.0327898228229908,0.0383608678724465,3.333333333333333,3.910614525139665,89.28571428571429,89.7619047619047,139.1196247951629,1371.622977966786,2.4581056952809788,0.0133394682278878,56298.04631227684,51491.95368772316,0.0891751113193001,,,,,0.0,3,1.4336917562724014,0.0103723774596223,0.0128036724510574,-0.0203130277986286,-0.0078960435435979,-0.0027276186894511,0.0021237275453645,0.0194308045389376,-8.271298598587559e-05,-0.0006038911440866,-5.792718944038451e-06,0
2025-02-14,56000,56000,57300,56000,,,0.0285714285714285,0.0035842293906809,0.0035778213478839,0.0,0.0,0.0017953321364452,0.0017937224540269,0.0017985611510791,0.0017969456767016,0.0353817504655493,0.0347701997417177,-0.0055555555555555,-0.0055710450494553,55780.0,53990.0,54478.333333333336,0.3944065973467192,3.722911650305612,316.78585005772766,-55.90467281362842,0,0,68.66504954646949,0,0,0.04193868922033,0.0664450994081529,4.283054003724395,6.870229007633588,80.0,86.73160173160169,149.44719786504007,1388.7399142378813,2.479892703996217,0.016911493449998,56570.81994314739,51409.18005685261,0.0956036281958655,,,,,0.0,4,2.321428571428572,-7.19559760565346e-05,0.0008723213021535,-0.0122101639069312,6.9474357042857e-05,0.0103723774596223,0.0128036724510574,-0.0203130277986286,-0.0078960435435979,0.0231760499106798,0.0001328045235317,1
2025-02-17,56000,56100,56500,55700,,,0.0285714285714285,0.0,0.0,0.0035842293906809,0.0035778213478839,0.0,0.0,0.0017953321364452,0.0017937224540269,0.0017985611510791,0.0017969456767016,0.0353817504655493,0.0347701997417177,55860.0,54095.0,54580.0,0.2506265664160401,3.5215824013309915,392.45335236922256,33.766932222941776,0,0,68.66504954646949,0,0,0.0071684894786123,0.0935260580108236,0.7194244604316548,9.803921568627452,80.0,83.09523809523803,113.39002834750724,1310.241259006164,2.339716533939579,0.0030638281922734,56826.85882350807,51363.14117649193,0.1010022672523548,,,,,0.0,0,1.4285714285714286,-7.19559760565346e-05,0.0008723213021535,-0.0122101639069312,0.0012844057571419,-7.19559760565346e-05,0.0008723213021535,-0.0122101639069312,6.9474357042857e-05,0.0008003653260969,-6.276873073136281e-08,0
2025-02-19,58700,57400,58900,57300,,,0.0255536626916524,0.031634446397188,0.0311443857017655,0.0160714285714285,0.0159436503971359,0.0,0.0,0.0035842293906809,0.0035778213478839,0.0,0.0,0.0017953321364452,0.0017937224540269,56680.0,54475.0,54670.0,3.5638673253352158,7.755851307939422,755.9268454655394,255.84572202702844,0,0,83.93774421188081,0,0,0.0506658574467853,0.104036387969797,5.197132616487455,10.964083175803404,97.53086419753086,90.45900601456152,178.2768102658112,1401.02565676463,2.386755803687614,0.0212279184022533,58071.416344962825,50878.583655037175,0.1320391498839036,,,,,0.0,2,2.72572402044293,0.0023741775065794,0.0117073399004881,-0.0037424369491676,-0.0011876197262834,0.0024419717448794,0.0167170136932265,0.0163938097756763,-0.0003955600175102,0.019158985438106,4.082247509762247e-05,1
2025-02-20,58400,59100,59100,58100,,,0.0565068493150684,-0.0051107325383304,-0.0051238369998693,0.031634446397188,0.0311443857017655,0.0160714285714285,0.0159436503971359,0.0,0.0,0.0035842293906809,0.0035778213478839,0.0,0.0,57200.0,54710.0,54705.0,2.097902097902098,6.744653628221532,908.9605177197228,386.4686811655673,0,0,78.78565624758374,0,0,0.0455420204469159,0.0783318432699069,4.659498207885305,8.148148148148149,91.56626506024097,94.3144277013085,160.363711510643,1347.5555691960126,2.307458166431529,0.0197368780545852,58687.251100419664,50732.748899580336,0.1453939353105342,,,,,0.0,3,1.7123287671232876,-0.0043436239711486,0.0001694867380686,-0.0061947100752844,-0.0057845929150794,0.0023741775065794,0.0117073399004881,-0.0037424369491676,-0.0011876197262834,0.0140815174070675,2.7795303053619072e-05,0
